Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11746.073000	10068.465000	0.608886	19.948197
11746.074000	10068.142000	0.608727	19.953598
11746.075000	10067.482000	0.609127	19.951172
11746.076000	10068.131000	0.608931	19.951348
11746.077000	10068.119000	0.608122	19.963721
11746.078000	10068.620000	0.607590	19.964552
11746.079000	10068.120000	0.607432	19.973310
11746.080000	10068.060000	0.607322	19.975835
11746.081000	10068.046000	0.606992	19.968786
11746.082000	10068.263000	0.607321	19.970403
11746.083000	10068.751000	0.607514	19.978444
11746.084000	10068.785000	0.607288	19.970296
11746.085000	10068.609000	0.607031	19.967680
11746.086000	10069.009000	0.607565	19.962737
11746.087000	10068.728000	0.607410	19.967245
11746.088000	10068.953000	0.607411	19.962279
11746.089000	10068.736000	0.607244	19.955704
11746.090000	10068.942000	0.607606	19.944452
11746.091000	10069.241000	0.607235	19.954445
11746.092000	10069.085000	0.607924	19.939211
11746.093000	10068.881000	0.607865	19.949914
11746.094000	10069.761000	0.608107	19.947572
11746.095000	10070.140000	0.607938	19.955414
11746.096000	10069.690000	0.607925	19.955581
11746.097000	10070.307000	0.608051	19.950677
11746.098000	10069.950000	0.608360	19.945619
11746.099000	10069.843000	0.607971	19.955215
11746.100000	10070.651000	0.607799	19.961631
11746.101000	10070.589000	0.608169	19.948014
11746.102000	10070.693000	0.608189	19.954818
11746.103000	10070.472000	0.608385	19.946862
11746.104000	10070.635000	0.608218	19.950349
11746.105000	10070.756000	0.607596	19.969931
11746.106000	10070.551000	0.607860	19.966071
11746.107000	10071.231000	0.607484	19.965025
11746.108000	10071.424000	0.607384	19.962760
11746.109000	10071.513000	0.606905	19.963370
11746.110000	10071.058000	0.606884	19.962249
11746.111000	10071.532000	0.607093	19.961989
11746.112000	10070.973000	0.607713	19.949341
11746.113000	10071.694000	0.607473	19.954574
11746.114000	10071.390000	0.608052	19.944971
11746.115000	10071.598000	0.607665	19.947938
11746.116000	10071.059000	0.607402	19.948388
11746.117000	10070.798000	0.607754	19.940515
11746.118000	10071.163000	0.607169	19.955475
11746.119000	10071.843000	0.606902	19.960853
11746.120000	10071.979000	0.606541	19.961425
11746.121000	10071.173000	0.607088	19.968672
11746.122000	10071.634000	0.607586	19.965956
11746.123000	10072.496000	0.608411	19.963530
11746.124000	10072.719000	0.608519	19.965964
11746.125000	10072.187000	0.609576	19.961715
11746.126000	10072.657000	0.609316	19.972623
11746.127000	10073.207000	0.609623	19.956649
11746.128000	10072.901000	0.610134	19.949944
11746.129000	10073.067000	0.609840	19.962882
11746.130000	10073.178000	0.609702	19.959388
11746.131000	10073.425000	0.609973	19.949586
11746.132000	10073.213000	0.610211	19.953957
11746.133000	10073.715000	0.610576	19.954651
11746.134000	10073.678000	0.610121	19.953354
11746.135000	10073.870000	0.609404	19.965430
11746.136000	10073.929000	0.610206	19.950333
11746.137000	10074.588000	0.609864	19.953980
11746.138000	10074.170000	0.609457	19.949647
11746.139000	10074.159000	0.608638	19.956840
11746.140000	10074.611000	0.608991	19.952904
11746.141000	10074.513000	0.608905	19.956238
11746.142000	10074.456000	0.608678	19.966368
11746.143000	10074.295000	0.608794	19.958808
11746.144000	10074.711000	0.608929	19.957267
11746.145000	10074.815000	0.608526	19.964751
11746.146000	10074.371000	0.608169	19.960799
11746.147000	10074.430000	0.607791	19.967299
11746.148000	10074.591000	0.607765	19.962004
11746.149000	10075.250000	0.607498	19.959686
11746.150000	10074.680000	0.607480	19.967352
11746.151000	10074.988000	0.607925	19.959709
11746.152000	10075.426000	0.608071	19.952698
11746.153000	10075.721000	0.608050	19.962401
11746.154000	10076.187000	0.608646	19.956008
11746.155000	10076.139000	0.608671	19.956871
11746.156000	10076.144000	0.608368	19.961989
11746.157000	10075.494000	0.608929	19.949662
11746.158000	10075.914000	0.608984	19.953354
11746.159000	10076.737000	0.608338	19.953911
11746.160000	10076.240000	0.607676	19.954773
11746.161000	10076.605000	0.607680	19.954124
11746.162000	10076.969000	0.607949	19.950516
11746.163000	10076.717000	0.607826	19.958800
11746.164000	10076.701000	0.608291	19.952324
11746.165000	10077.386000	0.608203	19.950387
11746.166000	10076.934000	0.608005	19.949181
11746.167000	10076.879000	0.607310	19.960471
11746.168000	10077.008000	0.606908	19.963195
11746.169000	10076.596000	0.607092	19.954544
11746.170000	10076.515000	0.606837	19.946374
11746.171000	10077.287000	0.606524	19.947465
11746.172000	10077.453000	0.606483	19.956093
11746.173000	10077.038000	0.607017	19.950913
11746.174000	10077.312000	0.606778	19.964736
11746.175000	10077.869000	0.607247	19.951645
11746.176000	10077.558000	0.607221	19.956222
11746.177000	10077.753000	0.607765	19.950951
11746.178000	10077.596000	0.607116	19.963637
11746.179000	10078.000000	0.606728	19.966849
11746.180000	10078.120000	0.607442	19.949731
11746.181000	10078.432000	0.607992	19.951294
11746.182000	10078.349000	0.608053	19.955177
11746.183000	10078.303000	0.607499	19.963629
11746.184000	10078.622000	0.607804	19.967741
11746.185000	10078.537000	0.608600	19.957496
11746.186000	10078.943000	0.607995	19.958732
11746.187000	10078.886000	0.607514	19.974363
11746.188000	10078.828000	0.607471	19.967642
11746.189000	10078.940000	0.608235	19.949814
11746.190000	10079.202000	0.607666	19.959587
11746.191000	10078.856000	0.607500	19.962844
11746.192000	10078.840000	0.608102	19.963828
11746.193000	10079.243000	0.608441	19.955841
11746.194000	10079.367000	0.608396	19.955597
11746.195000	10079.869000	0.608552	19.952828
11746.196000	10080.335000	0.608799	19.947747
11746.197000	10080.285000	0.608532	19.947320
11746.198000	10080.223000	0.608318	19.956817
11746.199000	10080.234000	0.608727	19.946000
11746.200000	10080.051000	0.608596	19.960715
11746.201000	10080.703000	0.608612	19.952599
11746.202000	10080.681000	0.608783	19.952553
11746.203000	10080.746000	0.608732	19.953553
11746.204000	10080.689000	0.608569	19.948456
11746.205000	10081.090000	0.608003	19.962066
11746.206000	10080.859000	0.608005	19.957283
11746.207000	10081.169000	0.608001	19.960059
11746.208000	10080.823000	0.607504	19.961410
11746.209000	10080.669000	0.607068	19.972097
11746.210000	10080.751000	0.606795	19.970312
11746.211000	10081.250000	0.607221	19.962699
11746.212000	10081.313000	0.607070	19.962554
11746.213000	10081.564000	0.607261	19.963034
11746.214000	10081.352000	0.607590	19.953468
11746.215000	10081.059000	0.607925	19.952858
11746.216000	10081.779000	0.607967	19.954224
11746.217000	10081.895000	0.607959	19.961448
11746.218000	10081.380000	0.608153	19.952637
11746.219000	10081.366000	0.607998	19.957824
11746.220000	10082.254000	0.607655	19.961860
11746.221000	10081.942000	0.608728	19.950142
11746.222000	10082.223000	0.608963	19.956443
11746.223000	10082.159000	0.608733	19.954597
11746.224000	10082.969000	0.608533	19.959571
11746.225000	10082.823000	0.609013	19.957275
11746.226000	10082.306000	0.609187	19.962829
11746.227000	10083.446000	0.609570	19.948098
11746.228000	10083.169000	0.609200	19.956336
11746.229000	10083.004000	0.609111	19.955688
11746.230000	10083.424000	0.609031	19.958183
11746.231000	10083.505000	0.608335	19.962096
11746.232000	10083.346000	0.608678	19.956001
11746.233000	10083.328000	0.609221	19.956886
11746.234000	10083.800000	0.608782	19.963843
11746.235000	10084.146000	0.608442	19.966017
11746.236000	10083.632000	0.608331	19.960327
11746.237000	10083.922000	0.608329	19.964507
11746.238000	10084.362000	0.608523	19.955177
11746.239000	10084.340000	0.608103	19.952370
11746.240000	10084.132000	0.607556	19.968870
11746.241000	10084.794000	0.607681	19.966551
11746.242000	10084.344000	0.607652	19.954338
11746.243000	10084.312000	0.608122	19.947007
11746.244000	10084.825000	0.608413	19.942560
11746.245000	10084.706000	0.607955	19.952858
11746.246000	10085.123000	0.607868	19.957710
11746.247000	10084.680000	0.607705	19.946039
11746.248000	10084.522000	0.607697	19.947465
11746.249000	10084.919000	0.607349	19.952523
11746.250000	10084.973000	0.607433	19.955604
11746.251000	10085.188000	0.606994	19.964537
11746.252000	10085.754000	0.607528	19.957260
11746.253000	10085.527000	0.607966	19.949959
11746.254000	10085.573000	0.607908	19.949403
11746.255000	10085.401000	0.608104	19.958129
11746.256000	10085.731000	0.608398	19.950837
11746.257000	10085.715000	0.608059	19.954628
11746.258000	10085.654000	0.607676	19.963301
11746.259000	10086.144000	0.607119	19.969992
11746.260000	10085.913000	0.607149	19.964819
11746.261000	10085.490000	0.607093	19.982937
11746.262000	10085.832000	0.608078	19.962569
11746.263000	10086.665000	0.608593	19.958305
11746.264000	10085.799000	0.607824	19.968847
11746.265000	10086.666000	0.608250	19.959907
11746.266000	10086.506000	0.608805	19.946290
11746.267000	10086.334000	0.608664	19.957061
11746.268000	10086.824000	0.608756	19.958275
11746.269000	10086.906000	0.608410	19.958137
11746.270000	10087.305000	0.608580	19.955780
11746.271000	10087.278000	0.609221	19.947663
11746.272000	10087.155000	0.609849	19.946710
11746.273000	10087.551000	0.610031	19.962516
11746.274000	10087.805000	0.610087	19.948014
11746.275000	10088.303000	0.609833	19.957893
11746.276000	10088.047000	0.609971	19.959197
11746.277000	10088.341000	0.609864	19.960136
11746.278000	10088.736000	0.609405	19.957954
11746.279000	10088.751000	0.609395	19.948746
11746.280000	10088.434000	0.609087	19.960174
11746.281000	10088.091000	0.608464	19.965132
11746.282000	10088.950000	0.608115	19.969961
11746.283000	10088.969000	0.609026	19.951508
11746.284000	10087.963000	0.608930	19.949837
11746.285000	10088.902000	0.607991	19.959640
11746.286000	10088.716000	0.607228	19.972051
11746.287000	10089.001000	0.607578	19.960342
11746.288000	10089.208000	0.608041	19.951767
11746.289000	10088.877000	0.607156	19.952889
11746.290000	10088.950000	0.607018	19.953499
11746.291000	10088.736000	0.606918	19.962089
11746.292000	10089.305000	0.607425	19.959075
11746.293000	10089.269000	0.607966	19.944825
11746.294000	10089.426000	0.607581	19.950509
11746.295000	10089.369000	0.606991	19.966811
11746.296000	10089.786000	0.607325	19.970091
11746.297000	10089.932000	0.607783	19.957328
11746.298000	10090.549000	0.608207	19.949555
11746.299000	10090.136000	0.607692	19.952485
11746.300000	10090.278000	0.608053	19.948258
11746.301000	10090.425000	0.607781	19.965880
11746.302000	10090.449000	0.608162	19.958381
11746.303000	10090.746000	0.608629	19.946420
11746.304000	10090.566000	0.607895	19.948518
11746.305000	10089.779000	0.607707	19.957283
11746.306000	10090.455000	0.607986	19.957588
11746.307000	10090.511000	0.608297	19.947694
11746.308000	10090.513000	0.607449	19.964140
11746.309000	10090.974000	0.607442	19.955047
11746.310000	10091.341000	0.607557	19.955292
11746.311000	10091.271000	0.607606	19.966467
11746.312000	10091.662000	0.607996	19.966071
11746.313000	10091.312000	0.608186	19.972410
11746.314000	10091.590000	0.608971	19.959899
11746.315000	10091.593000	0.608951	19.951966
11746.316000	10091.620000	0.609621	19.948853
11746.317000	10091.918000	0.608873	19.963072
11746.318000	10091.752000	0.608941	19.954498
11746.319000	10092.161000	0.608812	19.947038
11746.320000	10092.849000	0.608963	19.945825
11746.321000	10092.553000	0.608479	19.954178
11746.322000	10092.518000	0.608416	19.968245
11746.323000	10092.671000	0.609137	19.957245
11746.324000	10092.831000	0.609105	19.958984
11746.325000	10092.898000	0.608756	19.958755
11746.326000	10092.877000	0.608635	19.957023
11746.327000	10092.953000	0.607928	19.967093
11746.328000	10092.785000	0.607905	19.963774
11746.329000	10093.240000	0.607870	19.959952
11746.330000	10092.876000	0.607424	19.965506
11746.331000	10093.061000	0.607413	19.963507
11746.332000	10093.610000	0.607613	19.964171
11746.333000	10093.724000	0.607691	19.969267
11746.334000	10093.868000	0.607835	19.962691
11746.335000	10093.879000	0.608482	19.944512
11746.336000	10094.261000	0.608179	19.953163
11746.337000	10094.138000	0.607941	19.958625
11746.338000	10094.139000	0.608069	19.959144
11746.339000	10093.708000	0.607867	19.954338
11746.340000	10094.117000	0.607434	19.948906
11746.341000	10094.091000	0.607614	19.947572
11746.342000	10094.358000	0.607766	19.947709
11746.343000	10094.446000	0.607624	19.956443
11746.344000	10094.798000	0.607456	19.954582
11746.345000	10094.167000	0.607781	19.952774
11746.346000	10094.691000	0.608273	19.947427
11746.347000	10094.916000	0.607688	19.952988
11746.348000	10094.791000	0.607314	19.962569
11746.349000	10095.153000	0.607532	19.956008
11746.350000	10094.743000	0.607023	19.969854
11746.351000	10095.025000	0.607364	19.969053
11746.352000	10095.172000	0.607988	19.963408
11746.353000	10095.460000	0.608376	19.954674
11746.354000	10095.746000	0.608104	19.960517
11746.355000	10095.427000	0.607941	19.967215
11746.356000	10095.918000	0.608084	19.963858
11746.357000	10095.946000	0.608386	19.963317
11746.358000	10096.112000	0.608644	19.950692
11746.359000	10095.980000	0.608226	19.951286
11746.360000	10096.560000	0.608074	19.959625
11746.361000	10095.773000	0.608261	19.959312
11746.362000	10096.272000	0.608545	19.959274
11746.363000	10096.123000	0.609045	19.952622
11746.364000	10097.175000	0.609010	19.946191
11746.365000	10096.525000	0.608899	19.938570
11746.366000	10096.903000	0.608326	19.957954
11746.367000	10097.214000	0.608514	19.957717
11746.368000	10096.841000	0.608824	19.945176
11746.369000	10096.792000	0.608489	19.950135
11746.370000	10096.628000	0.607943	19.970358
11746.371000	10096.815000	0.607824	19.960746
11746.372000	10097.407000	0.607659	19.976560
11746.373000	10097.641000	0.608134	19.965926
11746.374000	10097.745000	0.607962	19.972349
11746.375000	10097.609000	0.608182	19.960418
11746.376000	10098.058000	0.608292	19.965071
11746.377000	10097.912000	0.608442	19.966963
11746.378000	10097.903000	0.609089	19.948136
11746.379000	10098.251000	0.608477	19.955170
11746.380000	10098.101000	0.607861	19.961982
11746.381000	10098.210000	0.608649	19.944276
11746.382000	10098.343000	0.608794	19.951599
11746.383000	10098.414000	0.608725	19.957199
11746.384000	10098.426000	0.608580	19.953171
11746.385000	10099.097000	0.608542	19.956642
11746.386000	10098.765000	0.608985	19.947229
11746.387000	10098.672000	0.608877	19.949433
11746.388000	10098.823000	0.608671	19.945970
11746.389000	10098.944000	0.608007	19.956505
11746.390000	10098.900000	0.608409	19.953178
11746.391000	10099.339000	0.608240	19.951889
11746.392000	10099.028000	0.608420	19.951241
11746.393000	10099.553000	0.608174	19.969198
11746.394000	10099.186000	0.608870	19.951905
11746.395000	10099.638000	0.608683	19.955612
11746.396000	10099.549000	0.608256	19.972089
11746.397000	10100.202000	0.608680	19.965163
11746.398000	10099.777000	0.608421	19.960349
11746.399000	10100.458000	0.608276	19.964758
11746.400000	10100.293000	0.608967	19.946702
11746.401000	10100.444000	0.608398	19.970015
11746.402000	10100.400000	0.608123	19.973287
11746.403000	10100.734000	0.608743	19.960936
11746.404000	10101.103000	0.608833	19.958610
11746.405000	10100.799000	0.608958	19.953438
11746.406000	10101.386000	0.608659	19.965285
11746.407000	10101.260000	0.608156	19.968237
11746.408000	10100.869000	0.608066	19.962767
11746.409000	10100.804000	0.608121	19.949837
11746.410000	10100.696000	0.607708	19.959136
11746.411000	10101.347000	0.607367	19.968641
11746.412000	10101.420000	0.607829	19.959251
11746.413000	10100.998000	0.608239	19.943910
11746.414000	10101.679000	0.607915	19.948060
11746.415000	10101.766000	0.607861	19.955185
11746.416000	10101.989000	0.608368	19.951294
11746.417000	10102.347000	0.608305	19.948243
11746.418000	10102.312000	0.608660	19.932879
11746.419000	10101.829000	0.608246	19.945268
11746.420000	10102.376000	0.607755	19.952103
11746.421000	10102.036000	0.607843	19.953796
11746.422000	10102.167000	0.608193	19.949875
11746.423000	10102.611000	0.608183	19.947244
11746.424000	10102.316000	0.607274	19.973088
11746.425000	10102.791000	0.607709	19.962775
11746.426000	10102.848000	0.607676	19.954651
11746.427000	10102.618000	0.607615	19.961860
11746.428000	10102.397000	0.607224	19.974591
11746.429000	10102.998000	0.607391	19.964118
11746.430000	10103.019000	0.607225	19.965056
11746.431000	10103.234000	0.607348	19.961944
11746.432000	10102.754000	0.607657	19.966322
11746.433000	10103.556000	0.607600	19.979039
11746.434000	10103.765000	0.607848	19.962600
11746.435000	10104.237000	0.608374	19.967482
11746.436000	10104.187000	0.608476	19.960853
11746.437000	10103.991000	0.608291	19.963164
11746.438000	10104.081000	0.608671	19.948159
11746.439000	10104.623000	0.608613	19.947350
11746.440000	10104.218000	0.608473	19.958457
11746.441000	10104.222000	0.608104	19.955520
11746.442000	10104.467000	0.608104	19.957359
11746.443000	10104.189000	0.608272	19.945947
11746.444000	10104.709000	0.608340	19.942728
11746.445000	10105.014000	0.608386	19.947274
11746.446000	10104.578000	0.608101	19.942194
11746.447000	10104.581000	0.608016	19.945802
11746.448000	10104.863000	0.608029	19.942796
11746.449000	10105.044000	0.607655	19.949410
11746.450000	10105.485000	0.607642	19.950958
11746.451000	10105.254000	0.607531	19.958595
11746.452000	10105.256000	0.607597	19.960944
11746.453000	10105.993000	0.607665	19.966399
11746.454000	10105.726000	0.608044	19.966063
11746.455000	10105.654000	0.607916	19.965697
11746.456000	10105.690000	0.607555	19.977322
11746.457000	10105.440000	0.607353	19.980725
11746.458000	10106.119000	0.607614	19.970953
11746.459000	10106.383000	0.607271	19.974393
11746.460000	10106.407000	0.606974	19.964705
11746.461000	10106.360000	0.607028	19.976079
11746.462000	10106.599000	0.607420	19.968412
11746.463000	10106.816000	0.608077	19.962134
11746.464000	10106.507000	0.608188	19.952782
11746.465000	10106.851000	0.608285	19.951401
11746.466000	10106.585000	0.608532	19.947557
11746.467000	10106.893000	0.607934	19.945787
11746.468000	10106.215000	0.607661	19.951386
11746.469000	10106.981000	0.608051	19.942179
11746.470000	10107.336000	0.607894	19.935793
11746.471000	10107.090000	0.607957	19.934840
11746.472000	10106.981000	0.607866	19.946549
11746.473000	10107.497000	0.608375	19.945481
11746.474000	10107.695000	0.608407	19.943765
11746.475000	10108.296000	0.608890	19.936610
11746.476000	10107.369000	0.608837	19.938197
11746.477000	10107.919000	0.608248	19.960685
11746.478000	10107.900000	0.608241	19.950531
11746.479000	10107.823000	0.608234	19.959090
11746.480000	10108.272000	0.607881	19.959861
11746.481000	10107.242000	0.607682	19.964347
11746.482000	10107.916000	0.607780	19.969900
11746.483000	10108.818000	0.607740	19.976056
11746.484000	10108.554000	0.608052	19.978200
11746.485000	10108.637000	0.608134	19.972760
11746.486000	10108.308000	0.608143	19.973745
11746.487000	10108.795000	0.608483	19.970640
11746.488000	10108.907000	0.608488	19.968596
11746.489000	10109.101000	0.608204	19.973119
11746.490000	10109.289000	0.607802	19.968115
11746.491000	10109.142000	0.608031	19.962073
11746.492000	10109.139000	0.608893	19.959540
11746.493000	10109.836000	0.609148	19.963119
11746.494000	10109.808000	0.609258	19.949700
11746.495000	10109.789000	0.609318	19.947450
11746.496000	10110.445000	0.609590	19.944589
11746.497000	10110.140000	0.609429	19.943719
11746.498000	10109.484000	0.609065	19.944551
11746.499000	10110.180000	0.608728	19.945077
11746.500000	10109.540000	0.608784	19.948312
11746.501000	10109.890000	0.608471	19.952400
11746.502000	10110.926000	0.608388	19.959113
11746.503000	10110.423000	0.608558	19.945588
11746.504000	10110.566000	0.608213	19.953568
11746.505000	10110.671000	0.608261	19.959830
11746.506000	10111.229000	0.608200	19.958137
11746.507000	10110.962000	0.608420	19.964552
11746.508000	10111.084000	0.608483	19.958641
11746.509000	10110.849000	0.608330	19.962432
11746.510000	10110.739000	0.607867	19.965636
11746.511000	10111.670000	0.607817	19.966483
11746.512000	10111.817000	0.608116	19.964354
11746.513000	10111.901000	0.608091	19.958144
11746.514000	10111.124000	0.607665	19.974241
11746.515000	10111.881000	0.608171	19.961669
11746.516000	10111.891000	0.608464	19.960624
11746.517000	10111.785000	0.607814	19.972448
11746.518000	10112.166000	0.607778	19.962111
11746.519000	10112.200000	0.607449	19.960601
11746.520000	10112.223000	0.607505	19.959510
11746.521000	10112.212000	0.608028	19.948197
11746.522000	10111.932000	0.607966	19.955406
11746.523000	10112.547000	0.608339	19.951172
11746.524000	10112.923000	0.608606	19.940538
11746.525000	10112.776000	0.608403	19.946534
11746.526000	10112.007000	0.608443	19.945115
11746.527000	10112.991000	0.608139	19.946206
11746.528000	10113.176000	0.607953	19.946702
11746.529000	10113.111000	0.608182	19.949410
11746.530000	10113.082000	0.607925	19.947045
11746.531000	10113.263000	0.607843	19.947251
11746.532000	10113.802000	0.608392	19.941523
11746.533000	10113.476000	0.608153	19.964369
11746.534000	10113.353000	0.608230	19.963042
11746.535000	10113.581000	0.607988	19.957183
11746.536000	10113.776000	0.608165	19.962791
11746.537000	10114.058000	0.608129	19.963751
11746.538000	10114.024000	0.607605	19.973875
11746.539000	10114.461000	0.607074	19.971029
11746.540000	10113.999000	0.607325	19.968107
11746.541000	10113.883000	0.608064	19.959960
11746.542000	10114.202000	0.607463	19.986171
11746.543000	10114.279000	0.607624	19.975537
11746.544000	10115.004000	0.607857	19.966055
11746.545000	10114.875000	0.607722	19.965239
11746.546000	10114.479000	0.608177	19.956108
11746.547000	10115.290000	0.608282	19.950493
11746.548000	10115.364000	0.608226	19.956619
11746.549000	10115.035000	0.608776	19.939295
11746.550000	10114.942000	0.608768	19.934779
11746.551000	10115.490000	0.608160	19.945230
11746.552000	10115.486000	0.608347	19.945413
11746.553000	10115.951000	0.609163	19.929050
11746.554000	10115.149000	0.608544	19.947549
11746.555000	10115.963000	0.608067	19.954612
11746.556000	10115.732000	0.608126	19.948007
11746.557000	10115.392000	0.608252	19.952515
11746.558000	10116.099000	0.608052	19.955124
11746.559000	10116.205000	0.607146	19.962111
11746.560000	10116.424000	0.606865	19.964530
11746.561000	10115.857000	0.607168	19.970968
11746.562000	10116.072000	0.607386	19.962378
11746.563000	10116.782000	0.607563	19.963309
11746.564000	10116.161000	0.607567	19.966994
11746.565000	10116.544000	0.607903	19.969938
11746.566000	10116.598000	0.607890	19.959464
11746.567000	10116.828000	0.607941	19.957489
11746.568000	10116.734000	0.607941	19.963736
11746.569000	10116.941000	0.607798	19.963790
11746.570000	10117.521000	0.607648	19.956993
11746.571000	10117.358000	0.608066	19.958503
11746.572000	10117.519000	0.608627	19.957229
11746.573000	10117.684000	0.609039	19.952385
11746.574000	10117.783000	0.608579	19.962981
11746.575000	10118.349000	0.608769	19.958854
11746.576000	10118.039000	0.609168	19.951531
11746.577000	10117.972000	0.608531	19.958564
11746.578000	10117.707000	0.608092	19.956008
11746.579000	10117.991000	0.607484	19.969335
11746.580000	10117.811000	0.607555	19.972333
11746.581000	10118.136000	0.608044	19.953675
11746.582000	10118.132000	0.608111	19.944848
11746.583000	10118.365000	0.607958	19.959617
11746.584000	10118.537000	0.607714	19.963332
11746.585000	10118.208000	0.608441	19.950257
11746.586000	10118.629000	0.608273	19.955551
11746.587000	10118.137000	0.608418	19.953743
11746.588000	10118.537000	0.608819	19.942827
11746.589000	10118.593000	0.608074	19.959548
11746.590000	10119.251000	0.607881	19.960662
11746.591000	10119.196000	0.608037	19.960158
11746.592000	10119.508000	0.608526	19.964255
11746.593000	10119.366000	0.609425	19.955330
11746.594000	10120.204000	0.609326	19.960578
11746.595000	10119.737000	0.609806	19.956199
11746.596000	10120.162000	0.610282	19.946122
11746.597000	10120.186000	0.609820	19.951226
11746.598000	10120.479000	0.609327	19.955780
11746.599000	10120.544000	0.609335	19.955948
11746.600000	10120.436000	0.608568	19.966124
11746.601000	10120.739000	0.608322	19.969168
11746.602000	10120.952000	0.609075	19.949997
11746.603000	10120.476000	0.608619	19.954048
11746.604000	10120.488000	0.608157	19.959220
11746.605000	10121.031000	0.608105	19.962851
11746.606000	10120.763000	0.607954	19.959571
11746.607000	10120.595000	0.607630	19.959388
11746.608000	10121.304000	0.607514	19.959899
11746.609000	10120.808000	0.607307	19.954765
11746.610000	10120.869000	0.606565	19.967169
11746.611000	10121.079000	0.606947	19.960319
11746.612000	10120.970000	0.607158	19.953216
11746.613000	10121.667000	0.607605	19.948929
11746.614000	10121.726000	0.607149	19.964194
11746.615000	10121.546000	0.607086	19.965842
11746.616000	10121.743000	0.607561	19.956795
11746.617000	10121.699000	0.607758	19.953377
11746.618000	10121.764000	0.608139	19.945657
11746.619000	10121.664000	0.607603	19.955528
11746.620000	10122.308000	0.607500	19.955970
11746.621000	10122.062000	0.607561	19.952354
11746.622000	10122.773000	0.607975	19.950829
11746.623000	10123.012000	0.608192	19.950509
11746.624000	10122.718000	0.608233	19.953079
11746.625000	10123.062000	0.608593	19.948968
11746.626000	10123.251000	0.608749	19.948884
11746.627000	10123.038000	0.608593	19.953446
11746.628000	10123.360000	0.607786	19.966498
11746.629000	10123.560000	0.607738	19.960380
11746.630000	10123.225000	0.607331	19.971799
11746.631000	10123.815000	0.607846	19.959564
11746.632000	10123.918000	0.607646	19.955459
11746.633000	10123.087000	0.607670	19.963301
11746.634000	10123.968000	0.607438	19.956649
11746.635000	10124.403000	0.607514	19.954940
11746.636000	10123.614000	0.607738	19.954490
11746.637000	10124.046000	0.607248	19.955734
11746.638000	10124.509000	0.606900	19.961105
11746.639000	10124.126000	0.607026	19.942857
11746.640000	10123.263000	0.606295	19.960158
11746.641000	10123.526000	0.606621	19.955993
11746.642000	10124.177000	0.607176	19.947533
11746.643000	10124.159000	0.606949	19.953323
11746.644000	10123.620000	0.606891	19.960288
11746.645000	10124.300000	0.607341	19.946664
11746.646000	10124.388000	0.606885	19.954124
11746.647000	10124.476000	0.607381	19.957702
11746.648000	10124.963000	0.607763	19.962378
11746.649000	10124.499000	0.607209	19.971701
11746.650000	10124.887000	0.607380	19.963660
11746.651000	10124.788000	0.607960	19.972295
11746.652000	10125.834000	0.609108	19.958328
11746.653000	10125.996000	0.608711	19.969221
11746.654000	10126.080000	0.608994	19.967741
11746.655000	10125.669000	0.609739	19.955139
11746.656000	10126.007000	0.609723	19.968687
11746.657000	10126.019000	0.609396	19.972890
11746.658000	10126.079000	0.609065	19.971433
11746.659000	10125.606000	0.609090	19.958427
11746.660000	10126.195000	0.608564	19.959945
11746.661000	10126.317000	0.608629	19.956367
11746.662000	10126.646000	0.609192	19.948815
11746.663000	10126.284000	0.608980	19.952721
11746.664000	10127.024000	0.609198	19.944421
11746.665000	10126.447000	0.608917	19.950318
11746.666000	10126.460000	0.609229	19.948953
11746.667000	10127.342000	0.609359	19.944703
11746.668000	10126.948000	0.608769	19.947396
11746.669000	10126.926000	0.608366	19.946481
11746.670000	10127.824000	0.608368	19.955406
11746.671000	10128.044000	0.608387	19.956665
11746.672000	10127.598000	0.608610	19.950417
11746.673000	10127.693000	0.609017	19.956314
11746.674000	10127.727000	0.608628	19.965910
11746.675000	10127.280000	0.607897	19.972204
11746.676000	10127.995000	0.608606	19.959381
11746.677000	10127.814000	0.608212	19.961913
11746.678000	10128.107000	0.607577	19.962470
11746.679000	10128.107000	0.607316	19.964163
11746.680000	10128.138000	0.607077	19.965491
11746.681000	10128.669000	0.607064	19.968535
11746.682000	10128.612000	0.607316	19.968992
11746.683000	10128.027000	0.607924	19.958686
11746.684000	10128.432000	0.608118	19.948533
11746.685000	10128.585000	0.608086	19.953087
11746.686000	10129.131000	0.607909	19.961318
11746.687000	10129.163000	0.607600	19.961249
11746.688000	10128.662000	0.607504	19.957992
11746.689000	10128.589000	0.607592	19.951531
11746.690000	10128.878000	0.607567	19.951889
11746.691000	10128.986000	0.607721	19.962470
11746.692000	10129.072000	0.607688	19.960952
11746.693000	10129.228000	0.608060	19.951455
11746.694000	10129.268000	0.608093	19.944497
11746.695000	10129.533000	0.607867	19.953842
11746.696000	10129.789000	0.608997	19.940455
11746.697000	10130.500000	0.608490	19.958061
11746.698000	10130.027000	0.608363	19.955543
11746.699000	10129.554000	0.608455	19.955818
11746.700000	10130.137000	0.608466	19.956016
11746.701000	10130.743000	0.608498	19.961814
11746.702000	10130.404000	0.608807	19.967741
11746.703000	10130.311000	0.608669	19.971197
11746.704000	10130.384000	0.608985	19.956680
11746.705000	10130.753000	0.608758	19.958564
11746.706000	10130.843000	0.609013	19.966505
11746.707000	10130.933000	0.608619	19.968237
